"Undefined rate from ""%1-%2"".","Undefined rate from ""%1-%2"".",module,Magento_Directory
Please correct the target currency.,Please correct the target currency.,module,Magento_Directory
label,label,module,Magento_Directory
We can't retrieve a rate from %1 for %2.,We can't retrieve a rate from %1 for %2.,module,Magento_Directory
We can't retrieve a rate from %1.,We can't retrieve a rate from %1.,module,Magento_Directory
FATAL ERROR:,FATAL ERROR:,module,Magento_Directory
We can't initialize the import model.,We can't initialize the import model.,module,Magento_Directory
Please specify the correct Import Service.,Please specify the correct Import Service.,module,Magento_Directory
WARNING:,경고:,module,Magento_Directory
Please correct the country code: %1.,국가 코드를 수정 하시기 바랍니다: %1.,module,Magento_Directory
Country and Format Type combination should be unique,Country and Format Type combination should be unique,module,Magento_Directory
Please correct the rates received,Please correct the rates received,module,Magento_Directory
"Please select a region, state or province.",지역을 선택하세요.,module,Magento_Directory
Currency,Currency,module,Magento_Directory
Your current currency is: %1.,현재 통화는 %1 입니다.,module,Magento_Directory
Continue,계속,module,Magento_Directory
Currency Update Warnings,Currency Update Warnings,module,Magento_Directory
Currency Setup,Currency Setup,module,Magento_Directory
Currency Options,Currency Options,module,Magento_Directory
Base Currency,Base Currency,module,Magento_Directory
"
                        Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").
                    ","
                        Base currency is used for all online payment transactions. The base currency scope is defined by the catalog price scope (""Catalog"" > ""Price"" > ""Catalog Price Scope"").
                    ",module,Magento_Directory
Default Display Currency,Default Display Currency,module,Magento_Directory
Allowed Currencies,Allowed Currencies,module,Magento_Directory
Yahoo Finance Exchange,Yahoo Finance Exchange,module,Magento_Directory
Connection Timeout in Seconds,Connection Timeout in Seconds,module,Magento_Directory
Fixer.io,Fixer.io,module,Magento_Directory
Webservicex,Webservicex,module,Magento_Directory
Scheduled Import Settings,Scheduled Import Settings,module,Magento_Directory
Enabled,Enabled,module,Magento_Directory
Error Email Recipient,Error Email Recipient,module,Magento_Directory
Error Email Sender,Error Email Sender,module,Magento_Directory
Error Email Template,Error Email Template,module,Magento_Directory
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Directory
Frequency,Frequency,module,Magento_Directory
Service,Service,module,Magento_Directory
Start Time,Start Time,module,Magento_Directory
Installed Currencies,Installed Currencies,module,Magento_Directory
Zip/Postal Code is Optional for,Zip/Postal Code is Optional for,module,Magento_Directory
State Options,State Options,module,Magento_Directory
State is Required for,State is Required for,module,Magento_Directory
Allow to Choose State if It is Optional for Country,Allow to Choose State if It is Optional for Country,module,Magento_Directory
Weight Unit,중량 단위,module,Magento_Directory
Downloadable Information,다운로드 정보,module,Magento_Downloadable
Add New Link,신규 링크 추가,module,Magento_Downloadable
Upload Files,파일 업로드,module,Magento_Downloadable
All Files,모든 파일,module,Magento_Downloadable
Unlimited,무제한,module,Magento_Downloadable
Something went wrong while getting the requested content.,요청한 컨텐츠를 받아오는중 문제가 발생했습니다.,module,Magento_Downloadable
My Downloadable Products,내 다운로드 상품,module,Magento_Downloadable
We can't find the link you requested.,요청하신 링크를 찾을 수 없습니다.,module,Magento_Downloadable
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","상품을 다운로드 받거나 구입하기 위해 로그인하세요. <a href=""%1"">%2</a>.",module,Magento_Downloadable
Please sign in to download your product.,제품을 다운로드 하시려면 로그인 하세요.,module,Magento_Downloadable
The link has expired.,이 링크는 만료 되었습니다.,module,Magento_Downloadable
The link is not available.,이 링크는 유효하지 않습니다.,module,Magento_Downloadable
"Sorry, there was an error getting requested content. Please contact the store owner.","죄송합니다, 요청한 컨텐츠를 받아오는중 문제가 발생했습니다. 관리자에게 문의하십시오.",module,Magento_Downloadable
Please set resource file and link type.,리소스 파일과 링크 타입을 지정하십시오.,module,Magento_Downloadable
Invalid download link type.,잘못된 다운로드 링크 타입 입니다.,module,Magento_Downloadable
Something went wrong while saving the file(s).,파일 저장중 문제가 발생했습니다.,module,Magento_Downloadable
Provided content must be valid base64 encoded data.,제공되는 데이터는 반드시 base64 인코딩이어야 합니다.,module,Magento_Downloadable
Provided file name contains forbidden characters.,제공된 파일 이름에 금지 된 문자가 포함되어 있습니다.,module,Magento_Downloadable
Link file not provided,링크 파일이 제공되지 않았습니다.,module,Magento_Downloadable
Link price must have numeric positive value.,링크 가격은 반드시 0보다 큰 숫자여야 합니다.,module,Magento_Downloadable
Number of downloads must be a positive integer.,다운로스 휫수는 0보다 큰 정수여야 합니다.,module,Magento_Downloadable
Sort order must be a positive integer.,정렬 기준은 반드시 0보다 큰 정수여야 합니다.,module,Magento_Downloadable
Link URL must have valid format.,링크 URL은 올바른 포맷이어야 합니다.,module,Magento_Downloadable
Provided file content must be valid base64 encoded data.,제공되는 파일은 반드시 base64 인코딩이어야 합니다.,module,Magento_Downloadable
Sample URL must have valid format.,샘플 URL은 반드시 올바른 형식이어야 합니다.,module,Magento_Downloadable
Order id cannot be null,주문 ID는 null 일 수 없습니다.,module,Magento_Downloadable
Order item id cannot be null,주문 품목 ID는 null 일 수 없습니다.,module,Magento_Downloadable
Provided product must be type 'downloadable'.,제공된 제품은 '다운로드 가능'유형이어야합니다.,module,Magento_Downloadable
Provided link information is invalid.,Provided link information is invalid.,module,Magento_Downloadable
Invalid link type.,잘못된 링크 타입 입니다.,module,Magento_Downloadable
Link title cannot be empty.,링크 타이틀은 빈칸일수 없습니다.,module,Magento_Downloadable
There is no downloadable link with provided ID.,제공된 ID에는 다운로드 가능한 링크가 없습니다.,module,Magento_Downloadable
Provided downloadable link is not related to given product.,Provided downloadable link is not related to given product.,module,Magento_Downloadable
Cannot delete link with id %1,id %1 링크를 삭제할 수 없습니다,module,Magento_Downloadable
Please specify product link(s).,상품 링크를 지정하십시오.,module,Magento_Downloadable
Sample file not provided,샘플파일이 제공되지 않습니다.,module,Magento_Downloadable
Provided sample information is invalid.,Provided sample information is invalid.,module,Magento_Downloadable
Invalid sample type.,잘못된 샘플 타입입니다.,module,Magento_Downloadable
Sample title cannot be empty.,샘플 타이틀은 빈칸일 수 없습니다.,module,Magento_Downloadable
There is no downloadable sample with provided ID.,제공된 ID에는 다운로드 가능한 샘플이 없습니다.,module,Magento_Downloadable
Provided downloadable sample is not related to given product.,Provided downloadable sample is not related to given product.,module,Magento_Downloadable
Cannot delete sample with id %1,id %1 샘플을 삭제할 수 없습니다,module,Magento_Downloadable
Yes,네,module,Magento_Downloadable
No,아니오,module,Magento_Downloadable
Use config,Use config,module,Magento_Downloadable
Upload File,파일 업로드,module,Magento_Downloadable
URL,URL,module,Magento_Downloadable
attachment,첨부,module,Magento_Downloadable
inline,인라인,module,Magento_Downloadable
Pending,대기,module,Magento_Downloadable
Invoiced,Invoiced,module,Magento_Downloadable
To enable the option set the weight to no,"이 옵션을 활성화 하려면 중량을 ""아니오""로 설정하십시오.",module,Magento_Downloadable
Is this downloadable Product?,다운로드 상품 입니까?,module,Magento_Downloadable
Links,링크,module,Magento_Downloadable
Title,타이틀,module,Magento_Downloadable
Links can be purchased separately,링크는 별도 구매가 가능합니다.,module,Magento_Downloadable
"Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.","Alphanumeric, dash and underscore characters are recommended for filenames. Improper characters are replaced with '_'.",module,Magento_Downloadable
Add Link,링크 추가,module,Magento_Downloadable
Price,가격,module,Magento_Downloadable
File,파일,module,Magento_Downloadable
Sample,샘플,module,Magento_Downloadable
Shareable,공유가능,module,Magento_Downloadable
Max. Downloads,최대 다운로드,module,Magento_Downloadable
Samples,샘플,module,Magento_Downloadable
Use Default Value,기본값 사용,module,Magento_Downloadable
sample,샘플,module,Magento_Downloadable
Add links to your product files here.,제품 파일의 링크를 추가해 주십시오.,module,Magento_Downloadable
[STORE VIEW],[스토어뷰],module,Magento_Downloadable
[GLOBAL],[글로벌],module,Magento_Downloadable
Sort Order,정렬 기준,module,Magento_Downloadable
Attach File or Enter Link,파일 첨부 또는 링크 입력,module,Magento_Downloadable
Sort Variations,Sort Variations,module,Magento_Downloadable
Browse Files...,파일 찾기...,module,Magento_Downloadable
Delete,삭제,module,Magento_Downloadable
Add product preview files here.,제품 프리뷰 파일을 추가하십시오.,module,Magento_Downloadable
SKU,SKU,module,Magento_Downloadable
U,U,module,Magento_Downloadable
Select all,모두 선택,module,Magento_Downloadable
Unselect all,모두 해제,module,Magento_Downloadable
Availability,재고상태,module,Magento_Downloadable
In stock,재고 있음,module,Magento_Downloadable
Out of stock,품절,module,Magento_Downloadable
"Go to <a href=""%1"">My Downloadable Products</a>","<a href=""%1"">다운로드 상품</a>으로 이동",module,Magento_Downloadable
Downloadable Products,다운로드 상품,module,Magento_Downloadable
Order #,주문번호 #%1,module,Magento_Downloadable
Date,날짜,module,Magento_Downloadable
Status,상태,module,Magento_Downloadable
Remaining Downloads,남아있는 다운로드,module,Magento_Downloadable
View Order,주문 보기,module,Magento_Downloadable
Start Download,다운로드 시작,module,Magento_Downloadable
You have not purchased any downloadable products yet.,다운로드 가능한 상품을 구매내역이 없습니다.,module,Magento_Downloadable
Back,이전,module,Magento_Downloadable
download,다운로드,module,Magento_Downloadable
Gift Message,선물 메시지,module,Magento_Downloadable
From:,보내는 사람:,module,Magento_Downloadable
To:,받는 사람:,module,Magento_Downloadable
Message:,메시지:,module,Magento_Downloadable
Product Name,상품명,module,Magento_Downloadable
Qty,수량,module,Magento_Downloadable
Subtotal,소계,module,Magento_Downloadable
Discount Amount,할인 금액,module,Magento_Downloadable
Row Total,Row Total,module,Magento_Downloadable
Qty Invoiced,Qty Invoiced,module,Magento_Downloadable
Ordered,주문됨,module,Magento_Downloadable
Shipped,배송됨,module,Magento_Downloadable
Canceled,취소됨,module,Magento_Downloadable
Refunded,환불됨,module,Magento_Downloadable
We could not detect a size.,사이즈를 알 수 없습니다.,module,Magento_Downloadable
Downloadable Product Section,다운로드 상품 항목,module,Magento_Downloadable
Downloads,다운로드,module,Magento_Downloadable
Downloadable Product Options,다운로드 상품 옵션,module,Magento_Downloadable
Order Item Status to Enable Downloads,주문 상품의 상태를 다운로드 허용으로 변경,module,Magento_Downloadable
Default Maximum Number of Downloads,기본 최대 다운로드 수,module,Magento_Downloadable
Default Sample Title,기본 샘플 타이틀,module,Magento_Downloadable
Default Link Title,기본 링크 타이틀,module,Magento_Downloadable
Open Links in New Window,새로운 창에서 링크열기,module,Magento_Downloadable
Use Content-Disposition,컨텐츠 처분 사용,module,Magento_Downloadable
Disable Guest Checkout if Cart Contains Downloadable Items,장바구니에 다운로드 상품이 있을 경우 비회원 주문 비활성화,module,Magento_Downloadable
Guest checkout will only work with shareable.,비회원 주문은 공유 가능 상품만 가능합니다.,module,Magento_Downloadable
File directory '%1' is not readable., -,module,Magento_DownloadableImportExport
File directory '%1' is not writable., -,module,Magento_DownloadableImportExport
Error, -,module,Magento_DownloadableImportExport
Attribute Properties,어트리뷰트 속성,module,Magento_Eav
Default Label,기본 라벨,module,Magento_Eav
Default label,기본 라벨,module,Magento_Eav
Attribute Code,어트리뷰트 코드,module,Magento_Eav
This is used internally. Make sure you don't use spaces or more than %1 symbols.,This is used internally. Make sure you don't use spaces or more than %1 symbols.,module,Magento_Eav
Catalog Input Type for Store Owner,Catalog Input Type for Store Owner,module,Magento_Eav
Values Required,필수 입력 항목,module,Magento_Eav
Default Value,기본값,module,Magento_Eav
Unique Value,고유한 값,module,Magento_Eav
Unique Value (not shared with other products),고유한 값(다른 상품과 공유하지 않음),module,Magento_Eav
Not shared with other products.,다른 상품과 공유하지 않음,module,Magento_Eav
Input Validation for Store Owner,Input Validation for Store Owner,module,Magento_Eav
Required,필수,module,Magento_Eav
Yes,네,module,Magento_Eav
No,아니오,module,Magento_Eav
System,시스템,module,Magento_Eav
None,없음,module,Magento_Eav
Decimal Number,소수,module,Magento_Eav
Integer Number,정수형숫자,module,Magento_Eav
Email,이메일 주소,module,Magento_Eav
URL,URL,module,Magento_Eav
Letters,문자,module,Magento_Eav
"Letters (a-z, A-Z) or Numbers (0-9)",영문 대소문자나 숫자,module,Magento_Eav
Text Field,텍스트 필드,module,Magento_Eav
Text Area,텍스트 영역,module,Magento_Eav
Date,날짜,module,Magento_Eav
Yes/No,네/아니오,module,Magento_Eav
Multiple Select,다중선택,module,Magento_Eav
Dropdown,드롭다운,module,Magento_Eav
"Input type ""%value%"" not found in the input types list.","입력 타입 ""%value%""은(는) 입력 타입 리스트에 없습니다.",module,Magento_Eav
Attribute object is undefined,어트리뷰트 오브젝트가 정의되지 않았습니다.,module,Magento_Eav
Entity object is undefined,Entity object is undefined,module,Magento_Eav
"""%1"" invalid type entered.","""%1""은(는) 유효하지 않은 타입입니다.",module,Magento_Eav
"""%1"" contains non-alphabetic or non-numeric characters.","""%1""은(는) 알파벳 또는 숫자 이외의 문자를 포함하고 있습니다.",module,Magento_Eav
"""%1"" is an empty string.","""%1""은(는) 빈 문자열 입니다.",module,Magento_Eav
"""%1"" contains non-numeric characters.","""%1""은(는) 숫자 이외의 문자를 포함하고 있습니다.",module,Magento_Eav
"""%1"" contains non-alphabetic characters.","""%1""은(는) 알파벳 이외의 문자를 포함하고 있습니다.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1""은 유효한 이메일주소가 아닙니다.",module,Magento_Eav
"""%1"" is not a valid hostname.","""%s""은(는) 유효한 호스트명이 아닙니다.",module,Magento_Eav
"""%1"" uses too many characters.","""%1""에 너무 많은 글자가 사용되었습니다.",module,Magento_Eav
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Eav
'%value%' looks like a DNS hostname but we cannot match the TLD against known list.,'%value%' looks like a DNS hostname but we cannot match the TLD against known list.,module,Magento_Eav
'%value%' looks like a DNS hostname but contains a dash in an invalid position.,'%value%' looks like a DNS hostname but contains a dash in an invalid position.,module,Magento_Eav
'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.,'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.,module,Magento_Eav
'%value%' looks like a DNS hostname but cannot extract TLD part.,'%value%' looks like a DNS hostname but cannot extract TLD part.,module,Magento_Eav
'%value%' does not look like a valid local network name.,'%value%' does not look like a valid local network name.,module,Magento_Eav
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' looks like a local network name, which is not an acceptable format.",module,Magento_Eav
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",module,Magento_Eav
"""%1"" is not a valid URL.","""%s""은(는) 유효한 URL이 아닙니다.",module,Magento_Eav
"""%1"" is not a valid date.","""%1""는 유효한 날짜가 아닙니다.",module,Magento_Eav
"""%1"" does not fit the entered date format.","""%1""은(는) 입력한 날짜 형식과 맞지 않습니다.",module,Magento_Eav
"""%1"" is a required value.","""%1""은(는) 필수 항목 입니다.",module,Magento_Eav
Please enter a valid date between %1 and %2 at %3.,Please enter a valid date between %1 and %2 at %3.,module,Magento_Eav
Please enter a valid date equal to or greater than %1 at %2.,Please enter a valid date equal to or greater than %1 at %2.,module,Magento_Eav
Please enter a valid date less than or equal to %1 at %2.,Please enter a valid date less than or equal to %1 at %2.,module,Magento_Eav
"""%1"" is not a valid file extension.","""%s""은(는) 유효한 파일 확장자가 아닙니다.",module,Magento_Eav
"""%1"" is not a valid file.","""%s""은(는) 유효한 파일이 아닙니다.",module,Magento_Eav
"""%1"" exceeds the allowed file size.","""%1""은(는) 허용 파일 용량을 초과했습니다.",module,Magento_Eav
"""%1"" is not a valid image format","""%s""은(는) 유효한 이미지가 아닙니다.",module,Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","폭 ""%1""은(는) 허용된 %2px을 초과했습니다.",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","높이 ""%1""은(는) 허용된 %2px을 초과했습니다.",module,Magento_Eav
"""%1"" cannot contain more than %2 lines.","""%1""은 %2줄 미만이어야 합니다.",module,Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","""%1""의 길이는 %2자 이상이어야 합니다.",module,Magento_Eav
"""%1"" length must be equal or less than %2 characters.","""%1""의 길이는 %2자 이하이어야 합니다.",module,Magento_Eav
Attribute group does not belong to provided attribute set,Attribute group does not belong to provided attribute set,module,Magento_Eav
Cannot save attributeGroup,어트리뷰트 그룹을 저장할 수 없습니다.,module,Magento_Eav
"Group with id ""%1"" does not exist.","""%1""의 그룹이 없습니다.",module,Magento_Eav
Cannot delete attributeGroup with id %1,%1의 어트리뷰트 그룹을 삭제할 수 없습니다.,module,Magento_Eav
"AttributeSet with id ""%1"" does not exist.","""%1""의 어트리뷰트 세트가 없습니다.",module,Magento_Eav
Wrong attribute set id provided,잘못된 어트리뷰트 세트 ID 입니다.,module,Magento_Eav
Attribute group does not belong to attribute set,Attribute group does not belong to attribute set,module,Magento_Eav
Attribute set not found: %1,어트리뷰트 세트가 없습니다: %1,module,Magento_Eav
"Attribute ""%1"" not found in attribute set %2.","어트리뷰트 세트 %2에 어트리뷰트 ""%1""이(가) 없습니다.",module,Magento_Eav
System attribute can not be deleted,시스템 어트리뷰트는 삭제할 수 없습니다.,module,Magento_Eav
Cannot save attribute,어트리뷰트를 저장할 수 없습니다.,module,Magento_Eav
"Attribute with attributeCode ""%1"" does not exist.","어트리뷰트 코드 ""%1""의 어트리뷰트가 없습니다.",module,Magento_Eav
Cannot delete attribute.,어트리뷰트를 학제할 수 없습니다.,module,Magento_Eav
"Attribute with id ""%1"" does not exist.","""%1""의 어트리뷰트 세트가 없습니다.",module,Magento_Eav
There was an error saving attribute set.,어트리뷰트 세트 저장중 에러가 발생했습니다.,module,Magento_Eav
Default attribute set can not be deleted,기본 어트리뷰트 세트는 지울 수 없습니다.,module,Magento_Eav
There was an error deleting attribute set.,어트리뷰트 세트 삭제중 에러가 발생했습니다.,module,Magento_Eav
Invalid entity_type specified: %1,Invalid entity_type specified: %1,module,Magento_Eav
Entity is not initialized,Entity is not initialized,module,Magento_Eav
Unknown parameter,알 수 없는 파라메터,module,Magento_Eav
The attribute code '%1' is reserved by system. Please try another attribute code,The attribute code '%1' is reserved by system. Please try another attribute code,module,Magento_Eav
An attribute code must not be more than %1 characters.,어트리뷰트 코드는 %1자 이하여야 합니다.,module,Magento_Eav
Invalid default decimal value,유효하지 않은 기본 소수형 값,module,Magento_Eav
Invalid default date,유효하지 않은 기본 날짜,module,Magento_Eav
Invalid entity supplied,Invalid entity supplied,module,Magento_Eav
Invalid backend model specified: %1,잘못된 백엔트 모델 지정: %1,module,Magento_Eav
"Source model ""%1"" not found for attribute ""%2""","Source model ""%1"" not found for attribute ""%2""",module,Magento_Eav
"The value of attribute ""%1"" must be set","어트리뷰트 ""%1""의 밸류는 필수입니다.",module,Magento_Eav
"The value of attribute ""%1"" must be unique","어트니뷰트 ""%1""의 밸류는 유니크값이어야 합니다.",module,Magento_Eav
Invalid date,잘못된 날짜,module,Magento_Eav
Empty attribute code,빈 어트리뷰트 코드,module,Magento_Eav
Attribute %1 doesn't work with options,Attribute %1 doesn't work with options,module,Magento_Eav
Cannot save attribute %1,어트리뷰트 %1를 저장할 수 없습니다.,module,Magento_Eav
Attribute %1 doesn't have any option,Attribute %1 doesn't have any option,module,Magento_Eav
Cannot load options for attribute %1,어트리뷰트 %1의 옵션을 불러올 수 없습니다.,module,Magento_Eav
Attribute %1 does not contain option with Id %2,어트리뷰트 %1에 ID %2의 옵션이 없습니다.,module,Magento_Eav
"Entity attribute with id ""%1"" not found","Entity attribute with id ""%1"" not found",module,Magento_Eav
Attribute set name is empty.,어트리뷰트 세트의 이름이 비었습니다.,module,Magento_Eav
"An attribute set named ""%1"" already exists.","어트리뷰트 세트 이름 ""%1""이 이미 있습니다.",module,Magento_Eav
No options found.,No options found.,module,Magento_Eav
label,label,module,Magento_Eav
Invalid entity supplied: %1,Invalid entity supplied: %1,module,Magento_Eav
Attempt to add an invalid object,Attempt to add an invalid object,module,Magento_Eav
Invalid attribute identifier for filter (%1),Invalid attribute identifier for filter (%1),module,Magento_Eav
Invalid attribute requested: %1,Invalid attribute requested: %1,module,Magento_Eav
Joint field or attribute expression with this alias is already declared,Joint field or attribute expression with this alias is already declared,module,Magento_Eav
"Invalid alias, already exists in joint attributes","Invalid alias, already exists in joint attributes",module,Magento_Eav
Invalid foreign key,Invalid foreign key,module,Magento_Eav
Invalid entity type,Invalid entity type,module,Magento_Eav
Invalid attribute type,Invalid attribute type,module,Magento_Eav
A joined field with this alias is already declared.,A joined field with this alias is already declared.,module,Magento_Eav
Invalid joint fields,Invalid joint fields,module,Magento_Eav
A joint field with this alias (%1) is already declared.,A joint field with this alias (%1) is already declared.,module,Magento_Eav
Data integrity: No header row found for attribute,Data integrity: No header row found for attribute,module,Magento_Eav
Invalid attribute name: %1,Invalid attribute name: %1,module,Magento_Eav
Invalid character encountered in increment ID: %1,Invalid character encountered in increment ID: %1,module,Magento_Eav
The current module pathname is undefined.,The current module pathname is undefined.,module,Magento_Eav
The current module EAV entity is undefined.,The current module EAV entity is undefined.,module,Magento_Eav
The form code is not defined.,The form code is not defined.,module,Magento_Eav
The entity instance is not defined.,The entity instance is not defined.,module,Magento_Eav
Invalid form type.,Invalid form type.,module,Magento_Eav
Invalid EAV attribute,Invalid EAV attribute,module,Magento_Eav
Attribute with the same code,Attribute with the same code,module,Magento_Eav
The storefront label is not defined.,The storefront label is not defined.,module,Magento_Eav
Default option value is not defined,Default option value is not defined,module,Magento_Eav
Form Element with the same attribute,Form Element with the same attribute,module,Magento_Eav
Form Fieldset with the same code,Form Fieldset with the same code,module,Magento_Eav
Form Type with the same code,Form Type with the same code,module,Magento_Eav
"The value of attribute ""%1"" is invalid.","The value of attribute ""%1"" is invalid.",module,Magento_Eav
Wrong entity ID,Wrong entity ID,module,Magento_Eav
Wrong attribute set ID,Wrong attribute set ID,module,Magento_Eav
Wrong attribute group ID,Wrong attribute group ID,module,Magento_Eav
AttributeSet does not exist.,AttributeSet does not exist.,module,Magento_Eav
hello,hello,module,Magento_Eav
Some internal exception message.,Some internal exception message.,module,Magento_Eav
The value of attribute not valid,The value of attribute not valid,module,Magento_Eav
EAV types and attributes,EAV types and attributes,module,Magento_Eav
Entity types declaration cache,Entity types declaration cache,module,Magento_Eav
Add New Template,Add New Template,module,Magento_Email
Transactional Emails,Transactional Emails,module,Magento_Email
Back,이전,module,Magento_Email
Reset,초기화,module,Magento_Email
Delete Template,Delete Template,module,Magento_Email
Convert to Plain Text,Convert to Plain Text,module,Magento_Email
Return Html Version,Return Html Version,module,Magento_Email
Preview Template,Preview Template,module,Magento_Email
Save Template,Save Template,module,Magento_Email
Load Template,Load Template,module,Magento_Email
Edit Email Template,Edit Email Template,module,Magento_Email
New Email Template,New Email Template,module,Magento_Email
Default Config,Default Config,module,Magento_Email
Template Information,Template Information,module,Magento_Email
Currently Used For,Currently Used For,module,Magento_Email
Template Name,Template Name,module,Magento_Email
Template Subject,Template Subject,module,Magento_Email
Insert Variable...,Insert Variable...,module,Magento_Email
Template Content,Template Content,module,Magento_Email
Template Styles,Template Styles,module,Magento_Email
Preview,Preview,module,Magento_Email
Unknown,Unknown,module,Magento_Email
You deleted the email template.,You deleted the email template.,module,Magento_Email
The email template is currently being used.,The email template is currently being used.,module,Magento_Email
We can't delete email template data right now. Please review log and try again.,We can't delete email template data right now. Please review log and try again.,module,Magento_Email
We can't find an email template to delete.,We can't find an email template to delete.,module,Magento_Email
Edit Template,Edit Template,module,Magento_Email
Edit System Template,Edit System Template,module,Magento_Email
New Template,New Template,module,Magento_Email
New System Template,New System Template,module,Magento_Email
Email Templates,Email Templates,module,Magento_Email
Email Preview,Email Preview,module,Magento_Email
An error occurred. The email template can not be opened for preview.,An error occurred. The email template can not be opened for preview.,module,Magento_Email
This email template no longer exists.,This email template no longer exists.,module,Magento_Email
You saved the email template.,You saved the email template.,module,Magento_Email
Area is already set,Area is already set,module,Magento_Email
Design config must have area and store.,Design config must have area and store.,module,Magento_Email
Base Unsecure URL,Base Unsecure URL,module,Magento_Email
Base Secure URL,Base Secure URL,module,Magento_Email
General Contact Name,General Contact Name,module,Magento_Email
General Contact Email,General Contact Email,module,Magento_Email
Sales Representative Contact Name,Sales Representative Contact Name,module,Magento_Email
Sales Representative Contact Email,Sales Representative Contact Email,module,Magento_Email
Custom1 Contact Name,Custom1 Contact Name,module,Magento_Email
Custom1 Contact Email,Custom1 Contact Email,module,Magento_Email
Custom2 Contact Name,Custom2 Contact Name,module,Magento_Email
Custom2 Contact Email,Custom2 Contact Email,module,Magento_Email
Store Name,Store Name,module,Magento_Email
Store Phone Number,Store Phone Number,module,Magento_Email
Store Hours,Store Hours,module,Magento_Email
Country,국가,module,Magento_Email
Region/State,Region/State,module,Magento_Email
Zip/Postal Code,우편번호,module,Magento_Email
City,City,module,Magento_Email
Street Address 1,Street Address 1,module,Magento_Email
Street Address 2,세부 주소,module,Magento_Email
Store Contact Information,Store Contact Information,module,Magento_Email
%1,%1,module,Magento_Email
Template Variables,Template Variables,module,Magento_Email
Please enter a template name.,Please enter a template name.,module,Magento_Email
Duplicate Of Template Name,Duplicate Of Template Name,module,Magento_Email
Invalid transactional email code: %1,Invalid transactional email code: %1,module,Magento_Email
"Requested invalid store ""%1""","Requested invalid store ""%1""",module,Magento_Email
"""file"" parameter must be specified","""file"" parameter must be specified",module,Magento_Email
Contents of %s could not be loaded or is empty,Contents of %s could not be loaded or is empty,module,Magento_Email
"""file"" parameter must be specified and must not be empty","""file"" parameter must be specified and must not be empty",module,Magento_Email
Design params must be set before calling this method,Design params must be set before calling this method,module,Magento_Email
<pre> %1 </pre>,"<pre>
 %1 </pre>",module,Magento_Email
CSS inlining error:,CSS inlining error:,module,Magento_Email
Error filtering template: %s,Error filtering template: %s,module,Magento_Email
"We're sorry, an error has occurred while generating this email.","We're sorry, an error has occurred while generating this email.",module,Magento_Email
Invalid sender data,Invalid sender data,module,Magento_Email
Title,타이틀,module,Magento_Email
Load default template,Load default template,module,Magento_Email
Template,Template,module,Magento_Email
Are you sure you want to strip tags?,Are you sure you want to strip tags?,module,Magento_Email
Are you sure you want to delete this template?,Are you sure you want to delete this template?,module,Magento_Email
The template did not load. Please review the log for details.,The template did not load. Please review the log for details.,module,Magento_Email
Footer,Footer,module,Magento_Email
"Thank you, %store_name","Thank you, %store_name",module,Magento_Email
Header,Header,module,Magento_Email
Communications,Communications,module,Magento_Email
No Templates Found,No Templates Found,module,Magento_Email
ID,ID,module,Magento_Email
Added,Added,module,Magento_Email
Updated,Updated,module,Magento_Email
Subject,Subject,module,Magento_Email
Template Type,Template Type,module,Magento_Email
Action,동작,module,Magento_Email
Logo Image,Logo Image,module,Magento_Email
"Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.","Allowed file types: jpg, jpeg, gif, png. To optimize logo for high-resolution displays, upload an image that is 3x normal size and then specify 1x dimensions in the width/height fields below.",module,Magento_Email
Logo Image Alt,Logo Image Alt,module,Magento_Email
Logo Width,Logo Width,module,Magento_Email
"Necessary only if an image has been uploaded above. Enter number of pixels, without appending ""px"".","Necessary only if an image has been uploaded above. Enter number of pixels, without appending ""px"".",module,Magento_Email
Logo Height,Logo Height,module,Magento_Email
"Necessary only if an image has been uploaded above. Enter image height size in pixels without appending ""px"".","Necessary only if an image has been uploaded above. Enter image height size in pixels without appending ""px"".",module,Magento_Email
Header Template,Header Template,module,Magento_Email
"Email template chosen based on theme fallback, when the ""Default"" option is selected.","Email template chosen based on theme fallback, when the ""Default"" option is selected.",module,Magento_Email
Footer Template,Footer Template,module,Magento_Email
